oid,x,y,target
ZTF18aabkhpy,0.57135046,0.4759132,RRL
ZTF18abcoawz,0.14935584,0.101517335,E
ZTF18abosdwb,0.7539542,0.049955808,E
ZTF17aaaivxr,0.37842816,0.57806927,E
ZTF18aabpzii,0.24420011,0.11734346,E
ZTF18abvtiin,0.16200174,0.10034316,E
ZTF19aazpvva,0.21192855,0.14308372,E
ZTF17aaakgyo,0.5200561,0.46697146,CEP
ZTF19aaczkrw,0.51261795,0.26477373,RRL
ZTF18acpfeqh,0.16926575,0.25957027,E
ZTF18aahfats,0.055561084,0.13287106,Periodic-Other
ZTF17aabossp,0.7691557,0.025160527,LPV
ZTF17aacvrie,0.5222775,0.23646142,RRL
ZTF18acxgrme,0.3914536,0.17193726,RRL
ZTF18aabiyqd,0.36274728,0.33975452,E
ZTF18abjchfy,0.60826427,0.06546229,LPV
ZTF18aairroc,0.372028,0.5858712,E
ZTF18abadxir,0.8943625,0.004068393,LPV
ZTF18aabpzjr,0.18999434,0.3767818,E
ZTF18abupzfl,0.24792236,0.2722175,E
ZTF18aavewru,0.64807355,0.0014250353,LPV
ZTF18abnugly,0.20320956,0.17138177,RRL
ZTF17aabsaji,0.24063745,0.25503674,E
ZTF18ablrmie,0.24070124,0.38813508,E
ZTF17aaaoyly,0.28538653,0.36390793,RRL
ZTF18aagrhuq,0.5213887,0.61570245,RRL
ZTF18acemnvn,0.03862621,0.12269686,RRL
ZTF19aamtsqw,0.3760207,0.15802981,RRL
ZTF18abomibn,0.29796642,0.5048108,E
ZTF17aabwvtq,0.5341212,0.5217872,RRL
ZTF18aaafruj,0.23133935,0.21702418,DSCT
ZTF18adalbze,0.23677236,0.39549553,RRL
ZTF18achfhvj,0.46633592,0.1876298,RRL
ZTF18acvwbfp,0.16070658,0.11687554,E
ZTF19aarfeuq,0.19403902,0.15108563,E
ZTF18abgjvou,0.112981565,0.005486893,E
ZTF18aaaebnf,0.19746922,0.36390176,E
ZTF18abnoxzt,0.6476379,0.07644597,LPV
ZTF18acavmud,0.969476,0.023802703,LPV
ZTF18aammatw,0.19828664,0.5116069,E
ZTF17aaajveb,0.2720681,0.5436492,E
ZTF18achthsf,0.20129916,0.39392823,E
ZTF17aabstrw,0.28674376,0.39112586,RRL
ZTF18aaxltdj,0.8123411,0.019839808,LPV
