oid,x,y,target
ZTF19aaejsza,0.41823283,0.37289345,RRL
ZTF19aadqmoz,0.28704777,0.35898593,E
ZTF18abfrjrj,0.018059766,0.9152134,RRL
ZTF18ablvhgn,0.48393083,0.3247129,LPV
ZTF18acdpftg,0.32505998,0.47680447,E
ZTF17aaasrub,0.3305187,0.47120583,E
ZTF18abnyhgf,0.013232301,0.75800323,RRL
ZTF18aabfagq,0.11223256,0.61011696,RRL
ZTF18abmplwc,0.15705423,0.34573528,E
ZTF17aabwfqv,0.30573034,0.34783658,E
ZTF17aabzvkl,0.2705502,0.34641406,RRL
ZTF17aaapnui,0.37548426,0.5421704,RRL
ZTF18aaacxah,0.06375221,0.8036567,RRL
ZTF18abtwcrp,0.6415353,0.26371974,LPV
ZTF17aabsswj,0.104876235,0.76623315,RRL
ZTF18abwkuyh,0.26588702,0.3664566,E
ZTF19aaxrszf,0.45816106,0.38792676,RRL
ZTF18abbsogo,0.42145184,0.7841831,LPV
ZTF19aayerae,0.47878882,0.52916634,RRL
ZTF18aaaekfs,0.10079095,0.3593036,E
ZTF19aadorje,0.43971452,0.5388855,RRL
ZTF18aatnkqd,0.31119567,0.206391,E
ZTF18abbycnl,0.3087066,0.35567287,RRL
ZTF18aabkhpy,0.015007063,0.90615517,RRL
ZTF18abcoawz,0.47037303,0.21645804,E
ZTF18abosdwb,0.35174167,0.623713,E
ZTF17aaaivxr,0.17781167,0.5267553,E
ZTF18aabpzii,0.4306134,0.3340367,E
ZTF18abvtiin,0.3691244,0.34973332,E
ZTF19aazpvva,0.38508162,0.3569458,E
ZTF17aaakgyo,0.1618147,0.6323425,CEP
ZTF19aaczkrw,0.1892402,0.79101735,RRL
ZTF18acpfeqh,0.20610912,0.2832325,E
ZTF18aahfats,0.34444568,0.14669576,Periodic-Other
ZTF17aabossp,0.36391684,0.684872,LPV
ZTF17aacvrie,0.45378634,0.5397206,RRL
ZTF18acxgrme,0.43856627,0.50076133,RRL
ZTF18aabiyqd,0.0057767313,0.85457766,E
ZTF18abjchfy,0.58717084,0.12048434,LPV
ZTF18aairroc,0.15070656,0.5908458,E
ZTF18abadxir,0.4153972,0.828706,LPV
ZTF18aabpzjr,0.18456051,0.3474146,E
ZTF18abupzfl,0.29269838,0.35800534,E
ZTF18aavewru,0.24487847,0.5558474,LPV
ZTF18abnugly,0.36210015,0.2970272,RRL
ZTF17aabsaji,0.26828223,0.37217563,E
ZTF18ablrmie,0.0076653305,0.50397635,E
ZTF17aaaoyly,0.019343449,0.6799773,RRL
ZTF18aagrhuq,0.19709954,0.6302463,RRL
ZTF18acemnvn,0.44437522,0.18156788,RRL
ZTF19aamtsqw,0.46836337,0.48958075,RRL
ZTF18abomibn,0.0315021,0.5195263,E
ZTF17aabwvtq,0.052424815,0.84696686,RRL
ZTF18aaafruj,0.28116134,0.36063194,DSCT
ZTF18adalbze,0.12027757,0.34738925,RRL
ZTF18achfhvj,0.4524584,0.5485853,RRL
ZTF18acvwbfp,0.4621824,0.19640602,E
ZTF19aarfeuq,0.35877764,0.33695775,E
ZTF18abgjvou,0.1770442,0.4454233,E
ZTF18aaaebnf,0.19769965,0.39523908,E
ZTF18abnoxzt,0.6184534,0.28121316,LPV
ZTF18acavmud,0.3887928,0.7636511,LPV
ZTF18aammatw,0.090911,0.32969993,E
ZTF17aaajveb,0.10217065,0.45390567,E
ZTF18achthsf,0.12761292,0.42006782,E
ZTF17aabstrw,0.0073308456,0.6339461,RRL
ZTF18aaxltdj,0.3407145,0.714906,LPV
ZTF18acsjinp,0.37912288,0.16513877,E
ZTF18abntqvr,0.27664846,0.3807832,E
ZTF18abcysrl,0.28715718,0.30349472,E
ZTF18abtpcqb,0.35089353,0.15591529,E
ZTF18abiposa,0.52730983,0.2534783,LPV
ZTF17aaadvdt,0.15947749,0.43170658,E
ZTF18abiodya,0.47397405,0.6380144,LPV
ZTF18aaanckc,0.1741202,0.5157353,RRL
ZTF18abdeaxk,0.04767644,0.8516738,RRL
ZTF17aaafgei,0.322592,0.20549576,E
ZTF18aabgkmq,0.1740241,0.3715275,E
ZTF18abtmwtl,0.25580412,0.34679782,E
ZTF18aabfdzh,0.0043141674,0.43178988,E
ZTF17aaaxcxp,0.269805,0.26650614,E
ZTF18abcosib,0.35951063,0.68892825,RRL
ZTF18abetdgr,0.30136696,0.4101847,E
ZTF18abntqui,0.057947274,0.91421556,RRL
ZTF17aacqeiv,0.22743513,0.3702107,E
ZTF18abcvprt,0.4334057,0.3090255,E
ZTF18absupys,0.29844007,0.36650458,E
ZTF18abtmwvs,0.037127405,0.9123286,RRL
ZTF18aaajxbh,0.20341605,0.33283404,E
ZTF17aabstss,0.03942107,0.48469576,E
ZTF17aaarzhi,0.29866114,0.40530688,RRL
ZTF18acuavhg,0.30829242,0.31074375,E
ZTF18ablvaco,0.4739417,0.3552555,E
ZTF18aapmolo,0.058241136,0.88761735,RRL
ZTF17aaaeyri,0.07006737,0.32950157,E
ZTF18abusqji,0.3937022,0.51290435,RRL
ZTF18acgplgz,0.15568532,0.32453334,E
ZTF17aaadvep,0.13336045,0.7508112,RRL
ZTF18aavauuw,0.452659,0.26529193,Periodic-Other
ZTF17aaasyig,0.041970376,0.82427526,RRL
ZTF18abgrats,0.3976694,0.2206369,E
ZTF18aaaeulc,0.0799581,0.28813523,E
ZTF18aaabpqs,0.26376057,0.36007154,RRL
ZTF18actbfjl,0.34450412,0.39311224,E
ZTF18aapvqch,0.013253393,0.9143198,RRL
ZTF18abcxriy,0.018806143,0.40878448,E
ZTF18acavold,0.1622526,0.83323455,RRL
ZTF18abetdfv,0.3624091,0.15505195,E
ZTF18abnjuit,0.40003526,0.61377186,E
ZTF18acryhju,0.28081992,0.27161035,E
ZTF17aabthcq,0.2581237,0.55994725,E
ZTF18abznmrj,0.52710646,0.1894404,RRL
ZTF18acehzkg,0.38357937,0.18032953,E
ZTF18aaxzaee,0.0037836598,0.7873665,RRL
ZTF17aabtfmb,0.18562572,0.38290352,E
ZTF18abvbnub,0.295094,0.40400633,RRL
ZTF18aavpekw,0.38843364,0.5407999,RRL
ZTF18abcjrlu,0.0034460449,0.76381695,E
ZTF18abmmhvn,0.46253526,0.7176572,LPV
ZTF17aaabeap,0.01829737,0.85442054,RRL
ZTF17aaacdxz,0.36113364,0.34166712,E
ZTF18abcttih,0.35212913,0.5863639,E
ZTF18aacazjm,0.2386074,0.3693151,Periodic-Other
ZTF18abnvunu,0.3351727,0.6842671,LPV
ZTF18achsxtw,0.0091402605,0.93894714,RRL
ZTF18aaxaqdq,0.40991822,0.4714679,RRL
ZTF18abxikaa,0.292234,0.58750814,E
ZTF18abfhkcg,0.33848372,0.62702787,LPV
ZTF18aawvavj,0.42949945,0.7690655,LPV
ZTF17aabwtnj,0.18101348,0.36724547,RRL
ZTF17aadrkho,0.2393971,0.4370172,E
ZTF18aagxtxq,0.19737907,0.45391417,E
ZTF18abyydtx,0.25989974,0.60387737,LPV
ZTF18abikovv,0.50069845,0.7751178,LPV
ZTF18abcwctb,0.19686988,0.37530443,E
ZTF17aabuldy,0.10135172,0.30559972,E
ZTF18aagrcdd,0.24657784,0.28124002,RRL
ZTF18aaimwio,0.22155127,0.38123646,E
ZTF17aaakivx,0.027728433,0.850466,RRL
ZTF18aajuxqg,0.025845079,0.8451923,RRL
ZTF17aabdglt,0.28285858,0.28810853,CEP
ZTF17aabdibg,0.46498767,0.18994696,E
ZTF18absread,0.44878247,0.1753699,E
ZTF18aaasgiu,0.23483866,0.2659321,E
ZTF18aacdipf,0.20556517,0.8221469,RRL
ZTF18aceipag,0.35933548,0.16460699,E
ZTF18acammsh,0.05489987,0.9273337,RRL
ZTF17aadsoog,0.22123057,0.5178699,E
ZTF18aawvdhh,0.12500997,0.4400482,E
ZTF18aaavsvc,0.004685706,0.6686314,E
ZTF17aacqbnt,0.05580537,0.8658484,RRL
ZTF17aadqexw,0.014858532,0.884039,RRL
ZTF18abmspxg,0.47025004,0.4049055,RRL
ZTF18aaaepqz,0.13775659,0.47254515,E
ZTF18aabgnql,0.511036,0.71621865,LPV
ZTF18acrugaj,0.30654052,0.7173844,LPV
ZTF18abzqxpe,0.4493543,0.5971546,RRL
ZTF18aamkbtt,0.22593674,0.31904438,E
ZTF18aaiyskb,0.05184986,0.81833273,RRL
ZTF18aakgzuh,0.27327862,0.49502578,E
ZTF19aaspwhd,0.39168394,0.34286216,E
